title,image_urls,description,aff_code
Baterie Suunto CR 2032 ELEMENTUM BATTERY KIT SS014819000,https://www.watchshop.ro/images/products/ws1/90787/full/baterie-suunto-cr-2032-elementum-battery-kit-ss014819000-157904.jpeg,"Pachetul Elementum Battery Kit SS014819000 include: - O baterie CR 2032 - 4 suruburi - Inel de sigiliu Compatibila cu Suunto Elementum, Aqua, Venus",http://event.2parale.ro/events/click?ad_type=product_store&unique=02d175b19&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Suunto AMBIT3 PEAK SAPPHIRE STRAP,https://www.watchshop.ro/images/products/img_20141013/95419/full/curea-bratara-suunto-ambit3-peak-sapphire-strap-186892.jpeg,Tip: Barbatesc&lt;br /&gt;Tip material: Silicon&lt;br /&gt;Culoare: Negru&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Neteda&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=3765525b3&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de birou Casio WAKE UP TIMER TQ-157-8DF,https://www.watchshop.ro/images/products/img_20141013/95420/full/ceas-de-birou-casio-wake-up-timer-tq-157-8df-186893.jpeg,"Seria: Wake Up Timer&lt;br /&gt;Display: Analog&lt;br /&gt;Mecanism: Quartz&lt;br /&gt;Provenienta mecanism: Japonez&lt;br /&gt;Indica: Ora, minute, secunde&lt;br /&gt;Culoare cadran: Alb&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Dreptunghiulara&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Argintiu&lt;br /&gt;Dimensiune carcasa: 6.8 x 7.3 cm&lt;br /&gt;Grosime carcasa: 4.3 cm&lt;br /&gt;Alarma: Da&lt;br /&gt;Iluminare: Da&lt;br /&gt;Altele: &lt;b&gt;Logo pe cadran, capac spate, Tip citire cadran: Cifre arabe, , Culoare markeri ora: Verde, Culoare aratatoare: Negru cu insertii verzi, Argintiu, , Aratatoare si markeri ora cu insertii luminescente, Iluminare a cadranului cu LED, , Tip baterie: R6P, Durata de viata a bateriei: aprox 1 an, Precizie mecanism: +/-20 sec pe luna&lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=5977396eb&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de birou Casio WAKE UP TIMER TQ-157-1DF,https://www.watchshop.ro/images/products/img_20141013/95421/full/ceas-de-birou-casio-wake-up-timer-tq-157-1df-186894.jpeg,"Seria: Wake Up Timer&lt;br /&gt;Display: Analog&lt;br /&gt;Mecanism: Quartz&lt;br /&gt;Provenienta mecanism: Japonez&lt;br /&gt;Indica: Ora, minute, secunde&lt;br /&gt;Culoare cadran: Alb&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Dreptunghiulara&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Negru&lt;br /&gt;Dimensiune carcasa: 6.8 x 7.3 cm&lt;br /&gt;Grosime carcasa: 4.3 cm&lt;br /&gt;Alarma: Da&lt;br /&gt;Iluminare: Da&lt;br /&gt;Altele: &lt;b&gt;Logo pe cadran, capac spate, Tip citire cadran: Cifre arabe, , Culoare markeri ora: Verde, Culoare aratatoare: Negru cu insertii verzi, Argintiu, , Aratatoare si markeri ora cu insertii luminescente, Iluminare a cadranului cu LED, , Tip baterie: R6P, Durata de viata a bateriei: aprox 1 an, Precizie mecanism: +/-20 sec pe luna&lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=27ff9c924&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de perete Casio IQ-62-4DF,https://www.watchshop.ro/images/products/img_20141013/95423/full/ceas-de-perete-casio-iq-62-4df-186896.jpeg,"Display: Analog&lt;br /&gt;Mecanism: Quartz&lt;br /&gt;Provenienta mecanism: Japonez&lt;br /&gt;Indica: Ora, minute, secunde&lt;br /&gt;Culoare cadran: Roz&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Rotunda&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Roz&lt;br /&gt;Dimensiune carcasa: 25.4 cm&lt;br /&gt;Grosime carcasa: 4.7 cm&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran, capac spate, Culoare markeri ora: Alb, Culoare aratatoare: Argintiu, Argintiu, Alb, Precizie: +/- 20 de secunde pe luna, Tip baterie: R6P, Durata de viata a bateriei: aprox 12 luni&lt;b&gt;&lt;br /&gt;Greutate: 450 grame&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=490b7dc0c&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de perete Casio IQ-62-5DF,https://www.watchshop.ro/images/products/img_20141013/95424/full/ceas-de-perete-casio-iq-62-5df-186898.jpeg,"Display: Analog&lt;br /&gt;Mecanism: Quartz&lt;br /&gt;Provenienta mecanism: Japonez&lt;br /&gt;Indica: Ora, minute, secunde&lt;br /&gt;Culoare cadran: Maro deschis&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Rotunda&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Maro deschis&lt;br /&gt;Dimensiune carcasa: 25.4 cm&lt;br /&gt;Grosime carcasa: 4.7 cm&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran, capac spate, Culoare markeri ora: Alb, Culoare aratatoare: Argintiu, Argintiu, Alb, Precizie: +/- 20 de secunde pe luna, Tip baterie: R6P, Durata de viata a bateriei: aprox 12 luni&lt;b&gt;&lt;br /&gt;Greutate: 450 grame&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=a35817dbf&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de perete Casio IQ-62-8DF,https://www.watchshop.ro/images/products/img_20141013/95426/full/ceas-de-perete-casio-iq-62-8df-186899.jpeg,"Display: Analog&lt;br /&gt;Mecanism: Quartz&lt;br /&gt;Provenienta mecanism: Japonez&lt;br /&gt;Indica: Ora, minute, secunde&lt;br /&gt;Culoare cadran: Gri&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Rotunda&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Gri&lt;br /&gt;Dimensiune carcasa: 25.4 cm&lt;br /&gt;Grosime carcasa: 4.7 cm&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran, capac spate, Culoare markeri ora: Alb, Culoare aratatoare: Gri, Gri, Alb, Precizie: +/- 20 de secunde pe luna, Tip baterie: R6P, Durata de viata a bateriei: aprox 12 luni&lt;b&gt;&lt;br /&gt;Greutate: 450 grame&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=e3009ddad&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Suunto SMART SENSOR HR BLACK,https://www.watchshop.ro/images/products/img_20141013/95482/full/curea-bratara-suunto-suunto-smart-sensor-hr-black-186985.jpeg,"Material: Textil; Elastica Culoare: Negru Latime curea: 30mm Lungime curea: minim 60 cm, maxim 88 cm Rezistenta la apa: 3 ATM Greutate: 40 gr SUUNTO SMART SENSOR HR BLACK trimite informaii exacte ritmului cardiac la aparat. Compatibila cu: Suunto Movescount App, aplicaii pentru iPhone, Android, i dispozitive Bluetooth.",http://event.2parale.ro/events/click?ad_type=product_store&unique=cc8166856&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar LOOP DISPOZITIV DE URMARIRE A ACTIVITATII 90047659,https://www.watchshop.ro/images/products/img_20141013/95484/full/accesoriu-polar-loop-dispozitiv-de-urmarire-a-activitatii-90047659-186989.jpeg,"&lt;b&gt;Pachetul contine:&lt;/b&gt; -Dispozitiv de urmrire a activitii Polar Loop -Cablu USB special -Instrument &lt;b&gt;Caracteristici dispozitiv:&lt;/b&gt; -Afiaj cu LED-uri -Afieaz texte n limba englez -Indicator nivel sczut acumulator -Acumulator cu cablu USB special -Durata de via a acumulatorului: 5 zile de utilizare continu -Ora (12/24h) -Rezistenta la apa 20 ATM &lt;b&gt;Compatibil cu:&lt;/b&gt; -PC Windows XP, Windows 7, Windows 8 i versiunile ulterioare -Cu aplicaia mobil Polar Flow prin Bluetooth Smart -Cu Mac OS X 10.6, OS X 10.7, OS X 10.8 i versiunile ulterioare -Cu serviciul web Polar Flow prin cablu USB special -iPhone 5C, iPhone 5S, iPod touch 5th generation, iPhone 4S, iPhone 5 -HTC One M8 with Android 4.3 or later, HTC One Mini with Android 4.3 or later, HTC One with Android 4.3 or later -LG G2 with Android 4.3 or later, LG Nexus 4 with Android 4.3 or later, LG Nexus 5 with Android 4.3 or later -Motorola Moto G with Android 4.3 or later, Motorola Moto X with Android 4.3 or later -Samsung Galaxy S3 with Android 4.3 or later, Samsung Galaxy S4 with Android 4.3 or later, Samsung Galaxy S5 with Android 4.3 or later, Samsung Galaxy Note II with Android 4.3 or later, Samsung Galaxy Note III with Android 4.3 or later -Sony Xperia Z1 with Android 4.3 or later &lt;b&gt;Caracteristici masuratori corporale:&lt;/b&gt; -Indicator energie Polar: Indicatorul energie este o caracteristic uor de utilizat care v informeaz n timpul unei sesiuni de antrenament dac efectul principal al antrenamentului dumneavoastr este arderea grsimilor sau mbuntirea formei fizice. Indicatorul energie indic de obicei punctul central dintre aceste dou efecte ale antrenamentului, aadar cnd ai ajuns sub acel punct, mbuntii arderea grsimilor, iar cnd suntei peste acel punct, mbuntii exerciiile fizice de tip aerobic. -Polar OwnCal - Calorii inteligente: Cel mai precis contor de calorii de pe pia calculeaz numrul de calorii consumate. Calculul se bazeaz pe datele tale individuale: greutatea, nlimea, vrsta, sexul i intensitatea activitii tale fizice. Caloriile inteligente sunt disponibile n monitoarele pentru ritmul cardiac i n dispozitivele de urmrire a activitii. -Ritm cardiac - bpm: Ritmul cardiac este msurarea activitii pe care o depune inima. Ritmul cardiac este exprimat ca numr de bti pe minut (bpm). &lt;b&gt;Caracteristici activitate:&lt;/b&gt; -Urmrirea activitii 24/7: Urmrirea activitii 24/7 nregistreaz activitatea ta zilnic la diferite niveluri de intensitate, continuu, timp de 24 de ore pe zi, 7 zile pe sptmn. Afieaz timpii cnd te odihneti sau stai aezat, dar i activitile zilnice la intensiti sczute, medii i ridicate. Calculeaz numrul zilnic de calorii i paii parcuri. -Ghid de activiti: Ghidul de activiti i arat ct de activ ai fost n timpul zilei. i spune, de asemenea, ct efort trebuie s depui pentru a atinge recomandrile globale de activitate fizic. Cu ndrumri practice de genul mergi timp de 50 de minute sau alearg timp de 20 de minute poi alege cum s-i atingi obiectivul de activitate zilnic. ndeplinete-i obiectivele mai rapid cu activiti mai intense sau rmi activ ntr-un ritm ceva mai moderat pe tot parcursul zilei. -Paii: Numr paii parcuri n timpul zilei, ceea ce i permite stabilirea foarte facil a unor inte de activitate zilnic. O recomandare general este s tinzi spre cel puin 10.000 de pai pe zi. -Inactivity Alert &lt;b&gt;Caracteristicile serviciului Web Polar&lt;/b&gt; -Zone de activitate: Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Putei gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -Analiza avansat a activitilor: Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate avantajele pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. -Jurnalul de antrenament: Jurnalul este disponibil n serviciul web Polar. Cnd transferi rezultatele antrenamentului de pe calculatorul tu de antrenament n Jurnal, poi urmri cu uurin activitatea, dar i poi i planifica viitoarele sesiuni de antrenament. Poi alege s vezi istoricul antrenamentelor ntr-o vedere lunar sau sptmnal, mpreun cu un rezumat lunar sau sptmnal. &lt;b&gt;Polar Flow mobile app features:&lt;/b&gt; -Durata i calitatea somnului: ncepe urmrirea automat a timpului tu de somn cnd te ntinzi i micrile corpului tu ncetinesc. Aplicaia mobil i serviciul web Polar Flow i spun ct de mult ai dormit n total i ct de odihnitor a fost somnul tu. Artndu-i nivelul de somn odihnitor fa de nivelul de somn agitat, i se ofer o imagine detaliat a modului n care dormi noaptea pentru a vedea dac somnul tu este afectat de schimbrile din viaa ta zilnic. -Distana msurat n activitate: Msoar distana pe care o parcurgei n timp ce v desfurai activitile zilnice. Aplicaia mobil i serviciul web Polar Flow v indic numrul de kilometri sau de mile parcurse. Distana este msurat pe baza micrilor corpului. -Zone de activitate: Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Poi gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -Alert de inactivitate: i amintete cnd ai stat aezat prea mult timp. -Analiz avansat a activitilor: Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului, benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate beneficiile pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. &lt;b&gt;Inregistrare caracteristici:&lt;/b&gt; -Capacitate a memoriei 12 zile de date despre activitate.",http://event.2parale.ro/events/click?ad_type=product_store&unique=a005bc073&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar LOOP DISPOZITIV DE URMARIRE A ACTIVITATII 90052237,https://www.watchshop.ro/images/products/img_20141013/95485/full/accesoriu-polar-loop-dispozitiv-de-urmarire-a-activitatii-90052237-186990.jpeg,"&lt;b&gt;Pachetul contine:&lt;/b&gt; -Dispozitiv de urmrire a activitii Polar Loop -Cablu USB special -Instrument &lt;b&gt;Caracteristici dispozitiv:&lt;/b&gt; -Afiaj cu LED-uri -Afieaz texte n limba englez -Indicator nivel sczut acumulator -Acumulator cu cablu USB special -Durata de via a acumulatorului: 5 zile de utilizare continu -Ora (12/24h) -Rezistenta la apa 20ATM &lt;b&gt;Compatibil cu:&lt;/b&gt; -PC Windows XP, Windows 7, Windows 8 i versiunile ulterioare -Cu aplicaia mobil Polar Flow prin Bluetooth Smart -Cu Mac OS X 10.6, OS X 10.7, OS X 10.8 i versiunile ulterioare -Cu serviciul web Polar Flow prin cablu USB special -iPhone 5C, iPhone 5S, iPod touch 5th generation, iPhone 4S, iPhone 5 -HTC One M8 with Android 4.3 or later, HTC One Mini with Android 4.3 or later, HTC One with Android 4.3 or later -LG G2 with Android 4.3 or later, LG Nexus 4 with Android 4.3 or later, LG Nexus 5 with Android 4.3 or later -Motorola Moto G with Android 4.3 or later, Motorola Moto X with Android 4.3 or later -Samsung Galaxy S3 with Android 4.3 or later, Samsung Galaxy S4 with Android 4.3 or later, Samsung Galaxy S5 with Android 4.3 or later, Samsung Galaxy Note II with Android 4.3 or later, Samsung Galaxy Note III with Android 4.3 or later -Sony Xperia Z1 with Android 4.3 or later &lt;b&gt;Caracteristici masuratori corporale:&lt;/b&gt; -Indicator energie Polar: Indicatorul energie este o caracteristic uor de utilizat care v informeaz n timpul unei sesiuni de antrenament dac efectul principal al antrenamentului dumneavoastr este arderea grsimilor sau mbuntirea formei fizice. Indicatorul energie indic de obicei punctul central dintre aceste dou efecte ale antrenamentului, aadar cnd ai ajuns sub acel punct, mbuntii arderea grsimilor, iar cnd suntei peste acel punct, mbuntii exerciiile fizice de tip aerobic. -Polar OwnCal - Calorii inteligente: Cel mai precis contor de calorii de pe pia calculeaz numrul de calorii consumate. Calculul se bazeaz pe datele tale individuale: greutatea, nlimea, vrsta, sexul i intensitatea activitii tale fizice. Caloriile inteligente sunt disponibile n monitoarele pentru ritmul cardiac i n dispozitivele de urmrire a activitii. -Ritm cardiac - bpm: Ritmul cardiac este msurarea activitii pe care o depune inima. Ritmul cardiac este exprimat ca numr de bti pe minut (bpm). &lt;b&gt;Caracteristici activitate:&lt;/b&gt; -Urmrirea activitii 24/7: Urmrirea activitii 24/7 nregistreaz activitatea ta zilnic la diferite niveluri de intensitate, continuu, timp de 24 de ore pe zi, 7 zile pe sptmn. Afieaz timpii cnd te odihneti sau stai aezat, dar i activitile zilnice la intensiti sczute, medii i ridicate. Calculeaz numrul zilnic de calorii i paii parcuri. -Ghid de activiti: Ghidul de activiti i arat ct de activ ai fost n timpul zilei. i spune, de asemenea, ct efort trebuie s depui pentru a atinge recomandrile globale de activitate fizic. Cu ndrumri practice de genul mergi timp de 50 de minute sau alearg timp de 20 de minute poi alege cum s-i atingi obiectivul de activitate zilnic. ndeplinete-i obiectivele mai rapid cu activiti mai intense sau rmi activ ntr-un ritm ceva mai moderat pe tot parcursul zilei. -Paii: Numr paii parcuri n timpul zilei, ceea ce i permite stabilirea foarte facil a unor inte de activitate zilnic. O recomandare general este s tinzi spre cel puin 10.000 de pai pe zi. -Inactivity Alert &lt;b&gt;Caracteristicile serviciului Web Polar&lt;/b&gt; -Zone de activitate: Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Putei gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -Analiza avansat a activitilor: Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate avantajele pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. -Jurnalul de antrenament: Jurnalul este disponibil n serviciul web Polar. Cnd transferi rezultatele antrenamentului de pe calculatorul tu de antrenament n Jurnal, poi urmri cu uurin activitatea, dar i poi i planifica viitoarele sesiuni de antrenament. Poi alege s vezi istoricul antrenamentelor ntr-o vedere lunar sau sptmnal, mpreun cu un rezumat lunar sau sptmnal. &lt;b&gt;Polar Flow mobile app features:&lt;/b&gt; -Durata i calitatea somnului: ncepe urmrirea automat a timpului tu de somn cnd te ntinzi i micrile corpului tu ncetinesc. Aplicaia mobil i serviciul web Polar Flow i spun ct de mult ai dormit n total i ct de odihnitor a fost somnul tu. Artndu-i nivelul de somn odihnitor fa de nivelul de somn agitat, i se ofer o imagine detaliat a modului n care dormi noaptea pentru a vedea dac somnul tu este afectat de schimbrile din viaa ta zilnic. -Distana msurat n activitate: Msoar distana pe care o parcurgei n timp ce v desfurai activitile zilnice. Aplicaia mobil i serviciul web Polar Flow v indic numrul de kilometri sau de mile parcurse. Distana este msurat pe baza micrilor corpului. -Zone de activitate: Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Poi gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -Alert de inactivitate: i amintete cnd ai stat aezat prea mult timp. -Analiz avansat a activitilor: Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului, benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate beneficiile pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. &lt;b&gt;Inregistrare caracteristici:&lt;/b&gt; -Capacitate a memoriei 12 zile de date despre activitate.",http://event.2parale.ro/events/click?ad_type=product_store&unique=d404f1c83&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) WS 076 18mm S/B Black,https://www.watchshop.ro/images/products/ws/87449/full/curea-bratara-ws-076s-b-18mm-black-139134.jpeg,"Tip: Barbatesc , Dama&lt;br /&gt;Tip material: Piele&lt;br /&gt;Culoare: Negru&lt;br /&gt;Latime: 18 mm&lt;br /&gt;Lungime: 17 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Neteda&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=365a10fd3&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) WS 076 20mm Red,https://www.watchshop.ro/images/products/ws/87578/full/curea-bratara-ws-076-20mm-red-139859.jpeg,Tip: Dama&lt;br /&gt;Tip material: Piele&lt;br /&gt;Culoare: Rosu&lt;br /&gt;Latime: 20 mm&lt;br /&gt;Lungime: 17 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Stantata&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=88651848f&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de birou Q&Q D090C500Y,https://www.watchshop.ro/images/products/ws/88187/full/ceas-q-q-d090c500y-145543.jpeg,"Display: Digital&lt;br /&gt;Indica: Ora, minute, secunde, Data, Ziua saptamanii, Termometru&lt;br /&gt;Culoare cadran: Gri&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Dreptunghiulara&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Argintiu&lt;br /&gt;Data: Da&lt;br /&gt;Alarma: Da&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran, Snooze , Tip baterie: AA&lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=f878c2ceb&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de birou Q&Q D094C500Y,https://www.watchshop.ro/images/products/ws/88189/full/ceas-q-q-d094c500y-145544.jpeg,"Display: Digital&lt;br /&gt;Indica: Ora, minute, secunde, Data, Ziua saptamanii, Termometru&lt;br /&gt;Culoare cadran: Gri&lt;br /&gt;Material geam: Plastic&lt;br /&gt;Forma carcasei: Dreptunghiulara&lt;br /&gt;Material carcasa: Plastic&lt;br /&gt;Culoare carcasa: Argintiu&lt;br /&gt;Data: Da&lt;br /&gt;Alarma: Da&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran, Snooze, Tip baterie: AA&lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=417145099&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0034,https://www.watchshop.ro/images/products/img_20141013/94957/full/bratara-happy-jewelry-b0034-184933.jpeg,Stil: Casual&lt;br /&gt;Tip: Barbatesc&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Latime: 9 mm&lt;br /&gt;Circumferinta mana: 21 cm&lt;br /&gt;Sistem de inchidere: Catarama tip bijuterie&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=b09eb5144&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0002,https://www.watchshop.ro/images/products/img_20141013/95595/full/bratara-happy-jewelry-b0002-187217.jpeg,Stil: Casual&lt;br /&gt;Tip: Dama&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Circumferinta mana: 18 cm&lt;br /&gt;Sistem de inchidere: Catarama tip bijuterie&lt;br /&gt;Design: Lucios&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=6a3d296b9&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0005,https://www.watchshop.ro/images/products/img_20141013/95596/full/bratara-happy-jewelry-b0005-187236.jpeg,Stil: Casual&lt;br /&gt;Tip: Dama&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Latime: 8 mm&lt;br /&gt;Circumferinta mana: 16.5 cm&lt;br /&gt;Design: Lucios&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=49792eb98&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0006,https://www.watchshop.ro/images/products/img_20141013/95597/full/bratara-happy-jewelry-b0006-187237.jpeg,Stil: Casual&lt;br /&gt;Tip: Dama&lt;br /&gt;Material: Otel inoxidabil placat PVD&lt;br /&gt;Culoare: Auriu&lt;br /&gt;Latime: 8 mm&lt;br /&gt;Circumferinta mana: 16.5 cm&lt;br /&gt;Design: Lucios&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=b504b0aff&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0007,https://www.watchshop.ro/images/products/img_20141013/95599/full/bratara-happy-jewelry-b0007-187239.jpeg,Stil: Casual&lt;br /&gt;Tip: Dama&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Latime: 18 mm&lt;br /&gt;Circumferinta mana: 18 cm&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=eb996392d&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0009,https://www.watchshop.ro/images/products/img_20141013/95600/full/bratara-ws-b0009-187240.jpeg,"Stil: Casual&lt;br /&gt;Tip: Barbatesc , Dama&lt;br /&gt;Material: Otel inoxidabil 316L si Cauciuc&lt;br /&gt;Culoare: Negru si Argintiu&lt;br /&gt;Latime: 5 mm&lt;br /&gt;Circumferinta mana: 22 cm&lt;br /&gt;Sistem de inchidere: Catarama tip bijuterie&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=ac8a350f5&aff_code=a515a663d&campaign_unique=2e49eab4f
WS Pandantiv P0087,https://www.watchshop.ro/images/products/img_20141013/95598/full/happy-jewelry-pandantiv-p0087-187238.jpeg,Material: Otel inoxidabil placat PVD&lt;br /&gt;Culoare: Negru&lt;br /&gt;Dimensiune: 1.4 cm&lt;br /&gt;Grosime: 2.5 mm&lt;br /&gt;Design: Cristale&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=bcbbb5a1a&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0010,https://www.watchshop.ro/images/products/img_20141013/95622/full/bratara-ws-b0010-187273.jpeg,"Stil: Casual&lt;br /&gt;Tip: Barbatesc , Dama&lt;br /&gt;Material: Otel inoxidabil 316L placat PVD si Cauciuc&lt;br /&gt;Culoare: Negru, Argintiu si Aur roz&lt;br /&gt;Latime: 5 mm&lt;br /&gt;Circumferinta mana: 22 cm&lt;br /&gt;Sistem de inchidere: Catarama tip bijuterie&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=e6cd13fc3&aff_code=a515a663d&campaign_unique=2e49eab4f
